"","ID","log2FC","AveExpr","t","P.Value","adj.P.Val","B"
"382","NDUFA10",-0.258210881551106,21.9190117518107,-1.55713857323672,0.147317324933903,0.512769114332149,-4.41271774111148
"861","LDHB",0.241147359212237,26.5567890167236,1.5553594104322,0.147737894139862,0.512769114332149,-4.41447489062826
"85","NDUFA11",-0.314535268147786,20.0793567657471,-1.5478026481265,0.149535857594751,0.515327008281014,-4.4219260324609
"65","SKP1",-0.434219233194989,21.9953891118368,-1.54603749533207,0.149958563561595,0.515327008281014,-4.42366367373606
"426","PSMB6",0.198711522420246,20.3817319869995,1.5410687882099,0.151154004450347,0.515327008281014,-4.42854913048182
"214","CRAT",-0.303547922770184,19.3806704203288,-1.54078412508223,0.151222742238858,0.515327008281014,-4.42882876374494
"521","TBCB",0.244174702962237,20.4172115325928,1.53895637689488,0.151664735558409,0.515327008281014,-4.43062354237266
"621","HSPA2",0.388464355468753,21.0354850769043,1.53870280631881,0.151726143342465,0.515327008281014,-4.43087244672206
"580","SLC25A5",0.213720830281578,23.1944707870483,1.52963352112482,0.153936677040686,0.520974305571861,-4.43975999550406
"200","GSTM2",0.29787483215332,21.435825920105,1.52650658009884,0.154705264784212,0.521718818474416,-4.44281754859481
"601","COX5A",-0.252099482218425,22.6167815526326,-1.518157443166,0.1567737092738,0.523183750809235,-4.45096437249744
"424","YWHAQ",0.497561009724934,20.7241249720256,1.51796043680823,0.156822803175408,0.523183750809235,-4.45115630421708
"843","ATP1A2",-0.294889322916665,23.5635704040527,-1.51586833697519,0.157344972240609,0.523183750809235,-4.45319365479889
"567","SNCG",-0.225021235148112,22.8945109685262,-1.51548930688833,0.157439734945108,0.523183750809235,-4.45356259759946
"373","NDUFS2",-0.344316609700521,20.827630742391,-1.51278098619669,0.158118285021485,0.523183750809235,-4.45619733555021
"169","RALA",0.167839686075845,21.0996132532756,1.50965567124288,0.158904440330588,0.523183750809235,-4.45923444864886
"98","ACAD9",-0.252006530761717,19.8209631601969,-1.50931377778158,0.15899064561921,0.523183750809235,-4.45956647886686
"815","PHGDH",0.270266469319661,21.912700398763,1.50201323049392,0.160841041360719,0.524930898694416,-4.46664627933043
"889","ANK2",0.232910792032878,22.4842191696167,1.50085770787968,0.161135611032163,0.524930898694416,-4.46776508149548
"305","TXNDC5",-0.511394246419272,19.635876083374,-1.50069345340947,0.161177520945078,0.524930898694416,-4.46792407660915
"821","P4HB",-0.291422144571939,22.1852899551392,-1.49803702437307,0.161856616832009,0.525343490127102,-4.47049407560749
"186","ANXA7",0.440437952677407,19.1525653203328,1.49211273698958,0.163379971259518,0.526388766452671,-4.47621626744995
"328","DYNLRB1;DYNLRB2",0.590353647867841,20.266575495402,1.49010949557837,0.163897854406621,0.526388766452671,-4.47814824185243
"412","NDUFB7",0.493325678507489,19.2642473220825,1.48981621251414,0.163973792702997,0.526388766452671,-4.47843096645038
"630","VAMP2",0.236223475138346,23.6386256535848,1.48428902292248,0.165410569418819,0.526388766452671,-4.48375319922265
"323","EPB41L1",-0.211474736531578,21.0264457066854,-1.48409585924385,0.16546097614516,0.526388766452671,-4.48393899447284
"29","RAB5A",-0.281315485636391,18.8139678319295,-1.48300381457737,0.165746196378873,0.526388766452671,-4.48498912011497
"703","PAICS",0.249358240763349,20.9405406316121,1.48093113162865,0.166288697249142,0.526388766452671,-4.48698101608125
"618","SGSH",0.404010136922202,22.0372330347697,1.47971866803136,0.166606749424031,0.526388766452671,-4.48814547615917
"685","PSAP",0.279758071899412,27.8747551600138,1.4747649328632,0.167911618611449,0.527012569401225,-4.49289735089023
"335","VAPA",-0.899815495808922,19.9470010757446,-1.47476151427864,0.167912522112062,0.527012569401225,-4.49290062698208
"11","ACSL3",-0.411845525105797,19.4158938725789,-1.46773937737948,0.169777194386342,0.527122287702021,-4.49962074476765
"674","CRYL1",0.280511474609373,20.0440781911214,1.467401695709,0.169867306605696,0.527122287702021,-4.49994343189001
"67","PDE1B",0.601660410563154,19.0487133026123,1.46220219153985,0.171259980313657,0.527122287702021,-4.50490657319511
"850","PRDX1",0.287821197509765,25.890290705363,1.46198562955937,0.171318196337231,0.527122287702021,-4.50511306672609
"248","RPL11",-0.239837137858071,22.2837955474854,-1.46152941882902,0.171440889718593,0.527122287702021,-4.50554800850578
"388","CSTB",0.217889277140299,23.2295502344767,1.45822717509129,0.172331229024514,0.527122287702021,-4.50869392165257
"496","RCN2",-0.225596110026041,22.1773660024007,-1.45713126834426,0.172627572096688,0.527122287702021,-4.50973702259005
"856","TAGLN3",-0.22958780924479,22.0424775441488,-1.45440402465862,0.173366926166133,0.527122287702021,-4.51233084933884
"22","UQCRH",-0.475055440266928,20.2338871002197,-1.45383775974302,0.173520777427556,0.527122287702021,-4.51286905317433
"487","MAP2K1",0.346996053059898,19.0569669087728,1.45213126302305,0.173985126039726,0.527122287702021,-4.51449023626759
"581","GLA",0.434693400065103,21.1246058146159,1.45191303675429,0.174044582900562,0.527122287702021,-4.514697471498
"950","GFAP",0.553610356648762,29.8947134017944,1.44584732809751,0.175704138412684,0.530459160731626,-4.52045029203324
"18","FGG",-1.31670748392741,21.0534266789754,-1.44215623631509,0.176720566412752,0.530942138694638,-4.52394398109595
"920","GNB2L1",-0.262082163492841,24.5038661956787,-1.44121442594361,0.176980712898213,0.530942138694638,-4.52483457063592
"515","KHSRP",0.424960835774737,18.8806761423747,1.4391328389303,0.177556839905176,0.530995455188122,-4.52680171756481
"26","PKM",0.229653549194335,26.961842918396,1.43686964731492,0.178185032555032,0.531147468545523,-4.52893855645679
"849","FABP5",0.359312820434569,22.6600290298462,1.43464532859556,0.178804268298776,0.531147468545523,-4.53103673037656
"103","MTCH1",-0.426318613688151,19.8941622416178,-1.43292940146244,0.179283214934924,0.531147468545523,-4.53265401223997
"246","RAB1A",-0.242965825398764,18.6394469579061,-1.42658533157215,0.181063394271754,0.534755552647323,-4.538623261365
"639","LSAMP",0.27726453145345,21.540881284078,1.42391198766917,0.1818180092748,0.535321754861716,-4.54113387247949
"757","CISD1",-0.25817934672038,23.2775261561076,-1.41938652015746,0.183101481068252,0.537436754616998,-4.5453773645017
"403","CLU",0.183808517456058,21.5969661076864,1.41067849234519,0.185592669293869,0.543072703072213,-4.55351968552483
"251","PAFAH1B2",-0.265213139851889,19.8715562820435,-1.40323104582346,0.187745801859345,0.547687906651033,-4.56045899830538
"339","CYB5R1",-0.609180577596028,19.7734652837118,-1.40121406838708,0.188332529199841,0.547719373911463,-4.56233447554856
"156","S100B",0.280596923828124,22.396170425415,1.3956000872575,0.189973713073434,0.550807930283036,-4.5675458491286
"443","GDI2",0.171014531453448,22.6621222813924,1.38832337484483,0.192118801943568,0.554921205341206,-4.574281427587
"201","",-0.870156987508136,22.2145278294881,-1.38683714599556,0.192559408793478,0.554921205341206,-4.57565444199111
"692","TXN",0.260239664713542,21.7834362030029,1.37694139904987,0.195514686310536,0.561039955157487,-4.5847729525808
"778","RPSA",-0.206285476684571,23.883514213562,-1.37578487780352,0.195862529035001,0.561039955157487,-4.5858359683186
"216","BAG6",0.324946212768557,17.401104927063,1.36944408003166,0.19777880983765,0.564782641134057,-4.59165412084308
"678","USO1",-0.28892873128255,20.9378621419271,-1.36754131513894,0.198356889735831,0.564782641134057,-4.59339674285249
"334","TMOD2",0.450574747721352,19.5099695841471,1.36531544783919,0.199034915438133,0.565021506213925,-4.5954333301151
"777","ANXA5",0.289184570312501,22.9821449279785,1.35938280298751,0.200851489133139,0.568481446921473,-4.60085121066658
"139","B3GAT3",-0.215691757202148,18.6546513239543,-1.35719560230286,0.201524674319139,0.568694258983684,-4.60284484959189
"271","PRDX4",-0.328933588663736,19.0977238337199,-1.35140301477513,0.203316589464985,0.572053481009469,-4.60811491667442
"384","HPRT1",0.168054326375327,22.0322868982951,1.34523771355491,0.205238286426782,0.575219139289826,-4.61370822631614
"321","C11orf54",0.250512949625652,18.3315605163574,1.34322582093028,0.205868627603942,0.575219139289826,-4.61552991015312
"671","Sep-03",0.180622355143225,20.7893839518229,1.34199104469787,0.206256284435153,0.575219139289826,-4.61664707926516
"215","MATR3",-0.483424123128254,19.2278536478678,-1.33909938678866,0.207166478809224,0.576068191074772,-4.6192607285044
"162","HEXB",0.325674438476561,20.5155267079671,1.3353263411819,0.208359088953447,0.576220328389206,-4.62266555343473
"945","DYNC1H1",-0.169429524739584,23.5991771697998,-1.33509306372664,0.208433010479376,0.576220328389206,-4.6228758608685
"326","SLC25A22",-0.202593739827477,21.3583031972249,-1.33209451646199,0.209385124980518,0.576409087323879,-4.62557703237056
"56","NAP1L1",-0.436360168457029,20.7335514068604,-1.33106293474322,0.209713506008477,0.576409087323879,-4.62650539831631
"284","SNCB",0.633292261759441,22.3478470484416,1.32398730998876,0.211977324738842,0.580952264630082,-4.63286045768187
"886","EEF1G",-0.602405039469401,25.0062192281087,-1.320842839102,0.212989818337595,0.581817482757261,-4.63567761360891
"504","RUFY3",-0.20755564371745,21.1498643239339,-1.31921163631037,0.213516615649089,0.581817482757261,-4.63713729578044
"708","ALDH4A1",-0.334468968709308,22.9460582097371,-1.31058581058966,0.216320140278311,0.584120265731837,-4.64483643996652
"54","ACLY",-0.327901331583659,19.2025589625041,-1.30955117481322,0.21665843009028,0.584120265731837,-4.64575769262196
"643","HAGH",0.280965677897138,21.2287349700928,1.30915161431358,0.216789188367577,0.584120265731837,-4.64611333796518
"610","DLST",-0.159435145060221,22.450103187561,-1.30906187960063,0.21681856341045,0.584120265731837,-4.64619320021921
"810","PCSK1N",0.260635503133137,23.3990016301473,1.30606117422556,0.217802735364476,0.585114128055413,-4.64886169306239
"159","RPLP1",-0.670213445027673,21.2046909968058,-1.30368208064844,0.218585626366687,0.585563184999209,-4.65097451776503
"112","TARSL2",-0.401521428426107,19.2638383865356,-1.29800436663374,0.22046329711304,0.588934257175565,-4.65600646539651
"795","RPS15A",-0.213110224405926,22.0736569086711,-1.28677627934878,0.224215277389021,0.597279352372435,-4.66591443781658
"874","STXBP1",0.14538459777832,24.8818213780721,1.27928472264511,0.226747439617116,0.601685929052527,-4.67249313064252
"526","SFXN3",-0.240721638997399,22.1522112528483,-1.27384849774765,0.228599393445124,0.601685929052527,-4.67725074937589
"572","CA2",0.261120351155598,23.3607485453288,1.27311911784814,0.2288488010391,0.601685929052527,-4.67788804013527
"944","CLTC",-0.163149134318032,25.3186754226685,-1.27274986118132,0.228975150446777,0.601685929052527,-4.67821058161335
"717","COPB2",-0.325791422526042,21.404141998291,-1.27258108627057,0.229032919365946,0.601685929052527,-4.67835798351098
"475","RPL8",-0.179570643107094,18.9348641077677,-1.26953537827686,0.230077446251642,0.601841954298988,-4.68101572172443
